id,nombre,departamento_id,financiamiento,terapia_intensiva
51740562180621,laboratorio de diagnostico genito mamario,56,Provincial,no
15063572316595,santa maria,357,Privado,no
15064122316814,hogares luteranos juan m. armbruster,412,Privado,no
50900842398216,cidevac-cipea centro integral de vacunacion y consultorio de inmunologia,84,Privado,no
50620422370952,consultorio medico y odontologico,42,Privado,no
52064102317264,arco hospital de dia,410,Privado,no
52064412316791,develloppe programa integral terapias expresivas para la salud,441,Privado,no
50140422334917,centro educativo teraupetico dr. leo kanner,42,Privado,no
13900842398219,centro de dia - fundacion el amparo,84,Privado,no
50460562155514,caps pacatala,56,Provincial,no
50140142334740,centro privado de artroscopia s.r.l.,14,Privado,no
53500072360151,eci emergencias medicas,7,Privado,no
53060912316521,emeca salud,91,Privado,no
52900842398218,centro de nefrologia dr. choua,84,Privado,no
50140142334784,almenara centro integral de neurociencias,14,Privado,no
53700282378011,optica instituto optico ruffa,28,Privado,no
50700282378013,c.p.a.  consultorio neurologico avellaneda,28,Privado,no
53500632360155,eci emergencias medicas.-,63,Privado,no
51340142347829,laboratorio de analisis clinicos sagrada familia,14,Privado,no
50500072360298,rugnone consultorio medico.-,7,Privado,no
15060352316536,geriatrico aleluya,35,Privado,no
50140142334829,centro de integracion y asistencia jovana s.r.l.,14,Privado,no
50300842343380,centro medico grupo monte caseros,84,Privado,no
50500072360202,singman medicina general.-,7,Privado,no
50460632155518,caps baldes de pacheco,63,Provincial,no
50821192386939,centro medico de atencion primaria (cemap),119,Obra social,no
50300982043462,universidad tegnologica nacional,98,Universitario público,no
52620212370899,servicio de rehabilitacion - hogar con centro de dia alumine,21,Privado,no
50500072360265,c.p.a. bollati odontologia.-,7,Privado,no
15140142334570,residencia geriatrica privada sagrado corazon y martin de porres,14,Privado,no
50140212334601,centro de dia red sierras chicas,21,Privado,no
52700842377982,consultorio de kinesiologia y fisioterapia camacho-santiago,84,Privado,no
50140142534777,centro facultad de odontologia de u.n.c,14,Universitario público,no
53700702377998,optica coria,70,Privado,no
50140212334786,centro medico de la familia,21,Privado,no
15820632388558,holepam solar guadalupe,63,Privado,no
52061262317322,unidad de nefrologia delta s.r.l.,126,Privado,no
50500072360631,oral salud odontologia.-,7,Privado,no
50500072360756,"molina, p. clinica medica y odontologia.-",7,Privado,no
14063572317236,hogar de por vida y centro de dia marangeles (h),357,Privado,no
50700282378064,c.p.a.  consultorio medico miranda - sante,28,Privado,no
53064412316997,hogar salud,441,Privado,no
14300842343503,centro medico centro de ojos parana,84,Privado,no
52063572317186,centro de dia y hogar dar mas para el discapacitado (c d),357,Privado,no
50620072370969,11 consultorios medicos,7,Privado,no
50501262360695,"lopez, m. odontologia.-",126,Privado,no
52660282374176,centro integral de obesidad y sobrepeso cios,28,Privado,no
50740562380741,consultorio odontologico (smata),56,Privado,no
14500072360871,attimo salud.-,7,Privado,no
51500072360892,centro andino.-,7,Privado,no
50500072360596,c.p.a. mitra medicina y kinesiologia estetica.-,7,Privado,no
50500072360651,vera sanchez estetica odontologica.-,7,Privado,no
53860492193417,liceo policial coronel juan francisco borges,49,Provincial,no
52064412317265,creer - (centro de dia),441,Privado,no
50140142334858,centro medico reyles s.a,14,Privado,no
51620072370964,centro de diagnostico por imagenes rmi patagonica s.a,7,Privado,no
50140142334913,centro medico maestro vidal,14,Privado,no
51061962317128,alfanodiagnosticos,196,Privado,no
50500282360639,ferrari instituto odontologico.-,28,Privado,no
51500072360642,de rosas anatomia patologica.-,7,Privado,no
50900842398397,centro de psicologia araoz,84,Privado,no
50141402334929,integrar,140,Privado,no
51220212327289,laboratorio central (dra. gerosa),21,Privado,no
52901192398381,centro educativo terapeutico cetinne,119,Privado,no
50340142347886,instituto neurologico de formosa - inefor,14,Privado,no
50221402327360,centro neurologico privado,140,Privado,no
53064972317124,centro medico y spemm san blas (spemm),497,Privado,no
50740562380687,consultorio de pediatria y adolescencia abdallah,56,Privado,no
15064972317346,hospice madre teresa,497,Privado,no
50500702360791,maipu centro dental.-,70,Privado,no
50700772378095,centro medico prisa,77,Privado,no
50900842398447,ceprir centro de dia,84,Privado,no
53100492124725,deposito remediar dispensa,49,Provincial,no
51221403227351,sala de rx-programa de salud en contexto de encierro,140,Servicio Penitenciario Provincial,no
51500072360583,"navarta, p. bioquimica.-",7,Privado,no
50066582317160,sabico salud y bienestar comunitario,658,Privado,no
14066792317021,fapui productiva y feliz (h),679,Privado,no
13063712317334,vive libre (hogar convivencial),371,Privado,no
52220492327357,centro san sebastian srl,49,Privado,no
50700282378114,consultorios medicos y de especialidades sarruff,28,Privado,no
15141402335045,residencia geriatrica privada san antonio,140,Privado,no
50940072395243,consultorio medico acsur sa,7,Privado,no
51301132243515,centro de salud joven,113,Municipal,no
12180212140241,hospital materno neonatal eloisa torrent de vidal,21,Provincial,si
51620142370974,laboratorio de analisis clinicos frick - calvo,14,Privado,no
53540982166007,direccion de salud zona centro parana,98,Provincial,no
50065392317770,consultorios externos imc sanatorio merlo,539,Privado,no
50063713217811,caps n° 46 - sector b,371,Servicio Penitenciario Provincial,no
50221402727389,policonsultorio - uthgra,140,Obra social,no
53460142155600,unidad sanitaria movil usam movil clinico ii,14,Provincial,no
52065392317779,florecer hogar con centro de dia,539,Privado,no
14064902317486,hogar nuestro umbral srl - (320),490,Privado,no
50700842378130,c.p.a. consultorio odontologico palacios apaza,84,Privado,no
53940072395241,optica vision lab i,7,Privado,no
50140142335089,centro privado de microcirugia ocular castro chamut s.r.l,14,Privado,no
10540212165994,hospital nivel i bonpland,21,Provincial,no
53900842398585,movil de traslados programados vergara,84,Privado,no
15140142335021,residencia geriatrica privada don emilio,14,Privado,no
15140422335059,residencia geriatrica privada sabiduria s.r.l.,42,Privado,no
53660282374195,optica de la merced,28,Privado,no
52068052217651,centro de rehabilitacion municipal frida kahlo,805,Municipal,no
50660492174225,centro de escucha y orientacion sumaq kawsay,49,Provincial,no
50580492167876,puesto sanitario confluencia malleo,49,Provincial,no
52221402327403,cetai chaco srl - servicio de estimulacion temprana,140,Privado,no
50067492217609,unidad de diagnostico precoz n° 27,749,Municipal,no
50740492380768,consultorios odontologicos ciro,49,Privado,no
50940073095236,centro medico sutef,7,Otros,no
53900842398634,moviles de traslados sanitarios diaz,84,Privado,no
50620422370993,2 consultorios de oftalmologia,42,Privado,no
10062702317873,clinica nueva ezeiza,270,Privado,no
52141402335115,centro privado de radioterapia y oncologia c.e.p.r.o,140,Privado,no
52060352317858,juntos por la vida - (hospital de dia),35,Privado,no
50061262317899,policonsultorio -  (771),126,Privado,no
51100492324787,dr godoy miguel alberto,49,Privado,no
50100492724791,consultorio de kinesiologia y fisioterapeutas. lic ramos lorena y lic monasterio sergio.,49,Obra social,no
50066582317860,policonsultorios  -   (gral savio),658,Privado,no
51620212370995,rmi patagonica s.a,21,Privado,no
50062802217916,caps jerico,280,Municipal,no
50700352378211,c.p.a. consultorio de fonoaudiologia escudero,35,Privado,no
51300562343588,consultorio medico de diagnostico por imagenes asociacion de lucha contra el cancer - alcec,56,Privado,no
50500632260960,posta sanitaria 525 bella vista.-,63,Municipal,no
50064272217992,unidad de salud la tablada,427,Municipal,no
15620072371007,geriatrico mis abuelitos,7,Privado,no
50540912166046,c.a.p.s. furtz - villa furtz,91,Provincial,no
53900842398722,movil de traslado sanitario salvador,84,Privado,no
50500072361034,medikids centro pediatrico.-,7,Privado,no
53063572318075,centro de internacion domiciliaria osak srl,357,Privado,no
50660282374279,el salvador salud,28,Privado,no
50063432218719,centro integrador  comunitario nestor kirchner - (4684),343,Municipal,no
53065392318023,medint    - (265),539,Privado,no
50661332174288,puesto fijo las horquetas,133,Provincial,no
51820632188606,laboratorio central de referencia de la ciudad de santa fe,63,Provincial,no
51700562378233,laboratorio de analisis clinicos villavicencio,56,Privado,no
50620422371024,3 consultorios medicos y 2 quirofanos oftalmologicos ambulatorios,42,Privado,no
50580352368268,consultorio creo,35,Privado,no
50500212361125,instituto ifkem.-,21,Privado,no
50501262361201,consultorios lamadrid.-,126,Privado,no
15821192388698,holepam lucero,119,Privado,no
50420212354100,consultorio de psicologia alecha cuevas,21,Privado,no
52221402327465,centro de rehabilitacion fisica y deportiva-clinica del deporte,140,Privado,no
50300882343631,consultorio medico cepross centro de profesionales de san salvador,88,Privado,no
50420212354113,consultorio de psicologia natacha araujo,21,Privado,no
52065682318534,fundacion estimular para incluir,568,Privado,no
52700282378322,consultorios de salud mental asad programa callana,28,Privado,no
51820842388645,laboratorio semir,84,Privado,no
50580072167932,puesto sanitario lonco luan,7,Provincial,no
50068612318142,cardio aip policonsultorio,861,Privado,no
53740352380906,banco privado de sangre villa mercedes,35,Privado,no
10063712318397,sanatorio modelo la torre san martin,371,Privado,si
15500282361139,alegria de vivir.-,28,Privado,no
50580352368029,consultorios integrados senillosa (coinse),35,Privado,no
15062242318576,residencia hogar boutique,224,Privado,no
50580352368075,centro odontologico dres. soria,35,Privado,no
52060582318182,centro de rehabilitacion matienzo,58,Privado,no
53580352368223,optica wolf del alto,35,Privado,no
50420212354111,consultorio de psicologia silvana anton,21,Privado,no
53580422368176,optica vil-mac,42,Privado,no
52580492368177,consultorio kinesis,49,Privado,no
50901192398849,centro odontologico marangoni,119,Privado,no
50420702354098,consultorio de psicologia natalia albrecht,70,Privado,no
51900632398808,laboratorio de analisis clinicos albornoz,63,Privado,no
13066382318405,grupo motivar,638,Privado,no
50540632166068,c.a.p.s. barrio altos del parana,63,Provincial,no
50580492368181,c.e.p.r.in junin de los andes,49,Privado,no
50580352367957,cmesur centro medico del sur,35,Privado,no
50580352368253,consultorio dra. daniele vancin,35,Privado,no
50500212361147,odontosalud.-,21,Privado,no
50900842398858,instituto stok s.c. consultorios,84,Privado,no
50420212154176,servicio movil de salud i,21,Provincial,no
50581122367993,centro de diagnostico imagenes y consultorios medicos dr. laurin,112,Privado,no
15820212388694,holepam nuestra señora de lourdes,21,Privado,no
50580352368352,cerkin consultorios de kinesiologia y rehabilitacion cardiovascular,35,Privado,no
50580352368327,consultorio odontologico dres. pintos y pascua,35,Privado,no
50580352368468,consultorios fundacion itades,35,Privado,no
50580352368078,consultorios centro de empleados de comercio del neuquen (centenario),35,Privado,no
51580352368486,hemocentro neuquen,35,Privado,no
50580142368411,consultorio odontologico dra. salamanca,14,Privado,no
50580562368431,ortodoncia smiles mc,56,Privado,no
52500072361143,deporte y vida kinesiologia.-,7,Privado,no
15580352368382,casa hogar mi casita,35,Privado,no
50580352368150,consultorio psicologico san jose,35,Privado,no
52580352368506,kinesiologia lic. aguilar,35,Privado,no
50580352368535,consultorios lucero,35,Privado,no
50580352368539,consultorios odontologicos dra. albanesi,35,Privado,no
51260212229768,laboratorio de analisis clinicos de la secretaria de salud,21,Municipal,no
50420212354162,consultorio de psicologia carretero maria,21,Privado,no
53540282566081,laboratorio de microbiologia especializada -dpto de  microbiologia facultad ceqyn- unam.,28,Universitario público,no
51540282366153,laboratorio de medicina nuclear dr. prosen s.r.l,28,Privado,no
51020152319015,centros de estudios infectologicos s.a,15,Privado,no
52900842399057,instituto modelo interdiciplinario i.m.i integracion,84,Privado,no
52820842388748,instituto de tumores rosario,84,Privado,no
50501192161232,c.i.c. las pintadas.-,119,Provincial,no
52660282374442,centro de rehabilitacion pasos,28,Privado,no
53620422371158,ampat salud,42,Privado,no
50540282366154,servicio de medicina transfusional s.r.l,28,Privado,no
10067562319040,sanatorio de la trinidad san isidro - sede fleming,756,Privado,si
50260142329853,centro medico pioneros,14,Privado,no
51300562343800,fiorotto emma raquel laboratorio de analisis clinicos,56,Privado,no
15020152319184,hogar loyola,15,Privado,no
50421052354407,consultorio odontologico marconetto,105,Privado,no
50140142335205,cidim - centro integral de diagnostico por imagenes marchegiani,14,Privado,no
52620072371128,dos consultorios odontologicos - maria eugenia guidi,7,Privado,no
53140492335281,urmed emergencias medicas,49,Privado,no
15020112319202,residencia geriatrica aranguren,11,Privado,no
15020112319174,la casa del sol,11,Privado,no
50420212354340,consultorio odontologico gimena alfaro,21,Privado,no
51901122399038,laboratorio de analisis clinicos rivadeneira,112,Privado,no
50420352154202,establecimiento asistencial  juan smith,35,Provincial,no
51540072366158,"laboratorio de analisis clinicos martinez, walter ricardo",7,Privado,no
52064412318707,mi reina corina,441,Privado,no
53780142383491,optica calafate sur,14,Privado,no
53141822335288,servicio de emergencia ya,182,Privado,no
50064412119075,centro regional de hemoterapia - la plata,441,Provincial,no
51901192399043,laboratorio de analisis clinicos ordoñez,119,Privado,no
51067562318947,laboratorio de analisis clinicos y bacteriologicos - san isidro,756,Privado,no
52064132318950,centro nefrologico del noroeste s.r.l.,413,Privado,no
51065182319003,laboratorio batagglia magali soc. fam. s.a,518,Privado,no
53066582318626,internacion domiciliaria mirasoles home care s.r.l.,658,Privado,no
51900142398981,laboratorio de analisis clinicos biomar,14,Privado,no
53141402335272,ucemed servicio de emergencias medicas,140,Privado,no
50780142383520,consultorio patagonico - work medicine,14,Privado,no
53900142398917,servicio de traslado veliz,14,Privado,no
15020052319124,geriatrico rosa blanca,5,Privado,no
50020082419086,"comando de unidades de prevencion barrial cinturon sur, (cocintur) gna",8,FFAA/Seguridad,no
15020052319152,el jardin de don bosco,5,Privado,no
51420212354323,laboratorio de la clinica modelo sa,21,Privado,no
50300212343676,consultorio medico centro de jubilados y pensionados nacionales libertador san martin,21,Privado,no
50700422378385,policonsultorios y laboratorio de analisis clinicos clinica dr oyola,42,Privado,no
15065682319052,hogar castelar el amanecer,568,Privado,no
50064902318770,consultorios medicos san carlos,490,Privado,no
50420212354380,consultorio odontologico  synergia consultorios integrales,21,Privado,no
50380212351109,centro de formacion laboral  fundacion ideas,21,Privado,no
51066382319080,laboratorio busso,638,Privado,no
10068612118902,hospital covid 19 de campaña  tecnopolis,861,Provincial,no
51900842399029,diagnostico junin  centro medico,84,Privado,no
51064202319078,laboratorio de alta complejidad,420,Privado,no
10901052198887,policlinica lomas de tafi enfermera mercedes serrano,105,Provincial,no
50421052354448,clinica integral de odontologia odontos,105,Privado,no
15020102319223,residencia san nicolas,10,Privado,no
50700282378378,centro medico de amc,28,Privado,no
51141192335356,laboratorio de analisis clinicos pc,119,Privado,no
15020062319299,geri s.a,6,Privado,no
15020122319360,abuela grande,12,Privado,no
15580352368585,casa hogar geburah,35,Privado,no
51067602319386,laboratorio de analisis clinicos finocchi,760,Privado,no
51068542319177,laboratorio bioquimico amaral,854,Privado,no
51060282319136,laboratorio dra. sanchez  dra.vazquez,28,Privado,no
15500212161314,hogar enio alessandroni.-,21,Provincial,no
15020062319273,john john,6,Privado,no
51140142335339,laboratorio de analisis clinicos mora,14,Privado,no
53660072374518,haus internacion domiciliaria - suc. apolinario saravia,7,Privado,no
51141402335384,laboratorio de analisis clinicos gonzalez,140,Privado,no
51540282366184,la laboratorios sociedad simple,28,Privado,no
15820842388836,holepam setiembre,84,Privado,no
51063712319337,ladiac sa,371,Privado,no
50260772329996,ggaa,77,Privado,no
15501262161313,hogar edith ruiz de correa.-,126,Provincial,no
51141052335332,laboratorio de analisis clinicos minino,105,Privado,no
53067142219176,same - salto,714,Municipal,no
52940072395477,gabinete de psicologia ariel juan bianconi,7,Privado,no
51065322319179,laboratorio setula - corigliano,532,Privado,no
51620212371167,lab-laboratorio de analisis bioquimicos quadri,21,Privado,no
15020062319569,stellamaris,6,Privado,no
50066582119726,centro provincial de atencion - quilmes oeste (quilmes),658,Provincial,no
53300842343847,internacion domiciliaria activar salud,84,Privado,no
50460142355696,consultorio odontologico sana dent,14,Privado,no
51060632319490,laboratorio de analisis clinicos verona,63,Privado,no
51140142335429,laboratorio de analisis clinicos cipolatti,14,Privado,no
51065602319608,laboratorio de analisis clinicos ortiz,560,Privado,no
50060562119636,centro provincial de atencion / centro de dia - bahia blanca (bahia blanca),56,Provincial,no
15140422335642,residencia geriatrica la posada del abuelo,42,Privado,no
15020032319388,san jose,3,Privado,no
15020122319550,instituto geriatrico san antonio,12,Privado,no
51066722319614,laboratorio hematocrito s.r.l.,672,Privado,no
15020112319496,plaza hogar,11,Privado,no
51140422335684,laboratorio bioquimico claudio figueroa,42,Privado,no
51140142335463,l.e.b laboratorio de especialidades bioquimicas,14,Privado,no
50063572319512,centro oftalmologico mar del plata s.a.,357,Privado,no
50740562381011,cimah centro integral avanzado de heridas,56,Privado,no
15020072319377,los milagros,7,Privado,no
15020072319458,instituto geriatrico tiempo,7,Privado,no
15020152319412,residencial geriatrico la posada,15,Privado,no
15020092319557,hogar la fe,9,Privado,no
50064272319399,soluciones odontologicas de vanguardia s.r.l.,427,Privado,no
50065952219427,centro de atencion primaria de la salud n°19 colonia hinojo,595,Municipal,no
50661612174561,puesto fijo rodeo pampa,161,Provincial,no
51140492335389,laboratorio de analisis clinicos palaver,49,Privado,no
50063572319980,gen y med,357,Privado,no
51140142335388,laboratorio san andres,14,Privado,no
51140142335422,laboratorio seda srl,14,Privado,no
51140982335817,laboratorio poncio,98,Privado,no
53580352168637,um detectar nqn 5,35,Provincial,no
52140142336139,centro espacio kinesico,14,Privado,no
51140142335465,laboratorio de analisis clinicos alvarez,14,Privado,no
15020072319472,luz center,7,Privado,no
51820772388943,laboratorio de analisis clinicos dres cecilia gonzalez wasigner y santiago guzman haron,77,Privado,no
51140212335927,laboratorio de analisis clinicos ordazzo,21,Privado,no
51500142361402,calella bioquimica.-,14,Privado,no
53580352168635,um detectar nqn 3,35,Provincial,no
15020102319443,residencia geriatrica casa blanca,10,Privado,no
53140142336016,red medica servicio de internancion domiciliaria,14,Privado,no
15020102319422,hogar san blas,10,Privado,no
50661542174569,puesto fijo tres pozos,154,Provincial,no
51062102319794,laboratorio de analisis clinicos sciarretta,210,Privado,no
51140142335400,laboratorio de analisis clinicos mira,14,Privado,no
50063512119715,centro provincial de atencion - general pinto (general pinto),351,Provincial,no
51820562388948,laboratorio de analisis bioquimico,56,Privado,no
51300492343861,etchebest livia maria laboratorio de analisis clinicos,49,Privado,no
52066162219830,centro de dia pellegrini,616,Municipal,no
51860492393495,laboratorio de analisis clinicos instituto santo domingo,49,Privado,no
15020102319503,geriatrica modelo cervantes s.a.,10,Privado,no
50620212371178,centro medico y rehabilitacion kinesilogica de medet,21,Privado,no
13540282966186,unidad de salud para inimputables,28,Mixta,no
50580422168606,puesto sanitario chapua,42,Provincial,no
50068402119691,centro provincial de atencion - ciudadela (tres de febrero),840,Provincial,no
51141822335741,laboratorio de analisis clinicos dr merino hernan,182,Privado,no
50140142336128,zumaran atencion medica privada,14,Privado,no
15063292219449,hogar municipal de la tercera edad elina carbonari de langan,329,Municipal,no
50067632119687,centro provincial de atencion - san nicolas de los arroyos (san nicolas),763,Provincial,no
15020092319516,san lucas,9,Privado,no
50580842168627,puesto sanitario vilu mallin,84,Provincial,no
53064412320009,leal group,441,Privado,no
50140422336185,odontocenter vm,42,Privado,no
53064762120868,vacunatorio campaña covid 19 - la casona del prado - sociedad española de loberia,476,Provincial,no
51067982320114,laboratorio rodriguez,798,Privado,no
53066582020397,dispositivo de testeo covid 19 de campaña cruz roja argentina - sede quilmes,658,Otros,no
15065152320640,geriatrico los polvorines,515,Privado,no
51820632388982,laboratorio de analisis clinicos bioq. brossio evangelina soledad,63,Privado,no
53140142336019,servicio de internacion domiciliaria en salud s.r.l.,14,Privado,no
51300422343885,piedrabuena marcelo oscar laboratorio de analisis clinicos,42,Privado,no
15340562147959,residencia para adultos mayores - abuelos felices,56,Provincial,no
15020122019595,residencia isabel balestra espindola y lea meller vack,12,Nacional,no
51221402327597,laboratorio de analisis clinicos (dr. badin),140,Privado,no
53900842399154,servicio de traslado programado ahmed,84,Privado,no
53064902120809,vacunatorio campaña covid 19 - hospital gabriela carriquiriborde,490,Provincial,no
50140982336268,nuevo centro medico rio cuarto,98,Privado,no
15063572320465,la querencia,357,Privado,no
15064412320714,hogar los patios de bianchi marcelo enrique,441,Privado,no
15063572320053,mi casita papitonio,357,Privado,no
53064832120208,posta de vacunacion covid 19 de campaña - escuela de educacion secundaria nº1,483,Provincial,no
53068052020538,posta de vacunacion covid 19 de campaña - universidad tecnologica pacheco,805,Provincial,no
51066512320077,laboratorio de analisis clinicos dietz,651,Privado,no
15067912320417,hogar rincon colonial,791,Privado,no
50140142336331,centro medico privado nutriser,14,Privado,no
50140142336074,centro de radioterapia dean funes,14,Privado,no
53060563020316,posta de vacunacion covid 19 de campaña - delegacion de policia,56,Provincial,no
50140142336103,centro privado de kinesiologia y fisioterapia,14,Privado,no
50500212361447,"castro, o. consultorios.-",21,Privado,no
52100492324894,laboratorio biolab s.r.l. - prado 257,49,Privado,no
50140982336346,kustich - sosa silva medicina nuclear s.a.s.,98,Privado,no
53065052120287,posta de vacunacion covid 19 de campaña - escuela de educacion secundaria nº1,505,Provincial,no
50064272119856,centro provincial de atencion 2 - ramos mejia (la matanza),427,Provincial,no
50260772330041,consultorio odontologico mendez,77,Privado,no
51820492388994,laboratorio de analisis clinicos dras. gussone - vidoz,49,Privado,no
53066382120162,posta de vacunacion covid 19 de campaña - escuela de educacion secundaria nº19,638,Provincial,no
51140282335965,laboratorio de analisis clinicos arce,28,Privado,no
50140142336097,centro medico la habana,14,Privado,no
50140142336109,centro medico salud integral,14,Privado,no
53062032120197,posta de vacunacion covid 19 de campaña -escuela e.s. n 4 dr. julio cesar lovecchio,203,Provincial,no
15063572320429,reynas y reyes.,357,Privado,no
51820422388918,laboratorio de analisis clinicos arreguy,42,Privado,no
53060353020334,posta de vacunacion covid 19 de campaña ate - seccional avellaneda,35,Provincial,no
15064272320440,mi fuente de sol,427,Privado,no
50140142336098,centro medico soe  s.r.l,14,Privado,no
50141822336216,centro medico bio centro,182,Privado,no
53067282120252,posta de vacunacion covid 19 de campaña - escuela de educacion tecnica nº1 jorge alfredo maciel,728,Provincial,no
51067282320074,laboratorio de analisis clinicos dres. freggiaro y ragoni,728,Privado,no
53066582120829,vacunatorio campaña covid 19 - centro de produccion audiovisual leonardo favio,658,Provincial,no
50141402336177,centro ambulatorio los sauces,140,Privado,no
51100492124902,laboratorio labac,49,Provincial,no
15065602320437,hogar de ancianos de las iglesias,560,Privado,no
50260772330019,instituto modelo de oftalmologia,77,Privado,no
50140142336323,centro odocto,14,Privado,no
52501052361428,cai abordaje integral.-,105,Privado,no
53067562120848,vacunatorio campaña covid 19 - delegacion sadop,756,Provincial,no
51060142320004,laboratorio de analisis clinicos restivo,14,Privado,no
53068262120228,posta de vacunacion covid 19 de campaña - escuela de educacion secundaria nº8,826,Provincial,no
80820212089025,laboratorio de campaña covid 19 idical inst. de investigaciones de la cadena lactea (inta-conicet),21,Nacional,no
53065392120986,vacunatorio campaña covid 19-  delegacion policia,539,Provincial,no
51060282321032,laboratorio diana diaz,28,Privado,no
51064412321065,laboratorio de analisis clinicos fernandez,441,Privado,no
51900842399193,laboratorio de analisis clinicos figueroa,84,Privado,no
51064412321153,laboratorio de analisis clinicos palazzi,441,Privado,no
51064342321159,laboratorio de analisis clinicos dr. lopez,434,Privado,no
50260072330077,global salud institucional,7,Privado,no
51940072395594,laboratorio de analisis clinicos viviana cecilia gaspar ( del mar),7,Privado,no
51065152320988,laboratorio de analisis clinicos fraiese,515,Privado,no
51063712321005,laboratorio miranda 2,371,Privado,no
51060982321007,laboratorio munin,98,Privado,no
51065182321063,laboratorio de analisis clinicos dubini,518,Privado,no
51066092321076,laboratorio de analisis clinicos gutierrez,609,Privado,no
53067632121295,dispositivo de testeo covid 19 de campaña  sede san nicolas,763,Provincial,no
53901052399434,servicio de traslado programado saba,105,Privado,no
50500072361561,c.p.a. cpye consultorio de plastica y estetica.-,7,Privado,no
52062742321210,centro de dia creando lazos,274,Privado,no
50900842399675,centro medico icono,84,Privado,no
51300842343960,zitelli sandra silvina noemi laboratorio de analisis clinicos,84,Privado,no
52300282243965,centro de rehabilitacion para personas con discapacidad villa del rosario,28,Municipal,no
50940072295611,centro medico pediatrico municipal,7,Municipal,no
50901192399456,consultorio odontologico peralta,119,Privado,no
51061262321565,laboratorio quinodoz,126,Privado,no
50260142330256,consultorio odontologico giorgi,14,Privado,no
51820142389152,laboratorio de analisis clinicos bioq. paula lavandaio,14,Privado,no
53820562189103,vacunatorio de campaña covid 19 sum municipal cañada de gomez,56,Provincial,no
51580352068657,consultorio medicina laboral,35,Nacional,no
53064412321598,livanto salud,441,Privado,no
51260772030263,consultorio medicina laboral,77,Nacional,no
50900142399649,centro de odontologia bustos,14,Privado,no
51820422389174,laboratorio de analisis clinicos saenz peña,42,Privado,no
53540772166196,vacunatorio hospital nivel i hmna luitpolda ses de capiovi,77,Provincial,no
50900842399299,consultorio medico paz,84,Privado,no
51064272321395,e-lab,427,Privado,no
50020012019640,sindicatura general de la nacion (sigen),1,Nacional,no
51300352343938,romero miriam graciela laboratorios de analisis clinicos,35,Privado,no
53900842399262,servicio de atencion domiciliaria plura ad,84,Privado,no
50900422399647,centro medico salud social y comunitaria,42,Privado,no
50140142336437,c.p.a. consultorio oftalmologico dr. armando lazarte,14,Privado,no
50660562174637,puesto fijo campo largo,56,Provincial,no
53900842399508,traslado programado para pacientes compensados campo,84,Privado,no
50500072161546,direccion de emergencia social y politicas alimentarias.-,7,Provincial,no
50068332321381,bioiman s.a. imagenes medicas,833,Privado,no
50020152319641,c.p.a. consultorio medico av. juan b. justo 3962,15,Privado,no
53820842389166,servicio de internacion domiciliaria  revid,84,Privado,no
50260772330093,c.o.r.e.,77,Privado,no
51820842389132,laboratorio de analisis biodiagnostico medico,84,Privado,no
13500072361525,nuestro lugar.-,7,Privado,no
51064272321188,instituto bioquimico garciarena,427,Privado,no
53900842199206,nodo de vacunacion por covid-19 complejo jo de agua,84,Provincial,no
51100492324917,laboratorio de analisis clinicos manfrotto,49,Privado,no
50260772330190,consultorios odontologicos eraso,77,Privado,no
50700282378490,clinica odontologica o denthal,28,Privado,no
53064902121571,vacunatorio campaña covid 19- club social y deportivo cultural,490,Provincial,no
51820912389051,laboratorio de analisis clinicos bioq. mainero erica,91,Privado,no
52260212330243,diaverum argentina sede comodoro,21,Privado,no
52260772330144,consultorio de kinesiologia kraus,77,Privado,no
52900842199447,departamento de salud ocupacional del sistema provincial de salud,84,Provincial,no
50064413221499,unidad sanitaria n° 22,441,Servicio Penitenciario Provincial,no
51860352393516,laboratorio de analisis clinicos gomez zanni,35,Privado,no
51700282378498,laboratorio de anatomia patologica laboratorio citologico braña,28,Privado,no
52500212361533,clinica de psicoterapia psicoanalitica.-,21,Privado,no
53300842343955,cooperativa de trabajo soñar salud limitada,84,Privado,no
52065682321315,centro de dialisis nefrodeha srl,568,Privado,no
50901192399274,quality consultorio medicos,119,Privado,no
52900842399477,centro de atencion terapeutica apapachar,84,Privado,no
50140142236393,centro de salud n° 100 - barrio vicor -,14,Municipal,no
50500212361566,clinica san dona.-,21,Privado,no
51064412321694,laboratorio de analisis clinicos migo - ruiz,441,Privado,no
50900842399666,instituto de neurologia y neurociencias del norte,84,Privado,no
50661612174648,puesto snitario santa maria,161,Provincial,no
53064122121731,covid 19 campaña educacion - instituto general jose de san martin - jose c. paz,412,Provincial,no
51900772399737,laboratorio de analisis clinicos largo,77,Privado,no
50901192399738,consultorio odontologico lovaglio caprini,119,Privado,no
53060142121902,vacunatorio campaña covid 19 - natatorio municipal,14,Provincial,no
51064412321819,laboratorio de analisis clinicos y bacteriologicos lacab,441,Privado,no
50900842399800,consultorio odontologico acosta,84,Privado,no
50460142355783,clinica odontologica,14,Privado,no
51020132319662,laboratorio bioquimico belgrano,13,Privado,no
51300842344012,tomografia dental 3 d (tedx),84,Privado,no
15820842389165,holepam anacahuita tipo b,84,Privado,no
50140142336712,"c.p.a. consultorio de fisioterapia del lic. tarditti, ricardo emilio",14,Privado,no
50260352330271,huella andina espacio terapeutico,35,Privado,no
